fips,county_name,region,rural_pct,population,rural_pop,rural_flag
06067000300,Sacramento CA,Capital Region,0,3347,0,0
06067009614,Sacramento CA,Capital Region,0,7234,0,0
06067008210,Sacramento CA,Capital Region,0,5660,0,0
06067008913,Sacramento CA,Capital Region,0,4320,0,0
06067004012,Sacramento CA,Capital Region,0,3338,0,0
06007003502,Butte CA,Rural Areas,1,5060,5060,1
06073013418,San Diego CA,San Diego Region,0,6095,0,0
06073003204,San Diego CA,San Diego Region,0,3725,0,0
06073013601,San Diego CA,San Diego Region,0,5253,0,0
06073013411,San Diego CA,San Diego Region,0,5270,0,0
06037222002,Los Angeles CA,Los Angeles Region,0,4648,0,0
06037239802,Los Angeles CA,Los Angeles Region,0,5103,0,0
06037262706,Los Angeles CA,Los Angeles Region,0,3537,0,0
06037577504,Los Angeles CA,Los Angeles Region,0,1393,0,0
06037296402,Los Angeles CA,Los Angeles Region,0,2971,0,0
06037535002,Los Angeles CA,Los Angeles Region,0,3318,0,0
06075026301,San Francisco CA,Bay Area Region,0,4761,0,0
06075030301,San Francisco CA,Bay Area Region,0,6076,0,0
06057000801,Nevada CA,Rural Areas,1,5289,5289,1
06037531000,Los Angeles CA,Los Angeles Region,0,5109,0,0
06037226420,Los Angeles CA,Los Angeles Region,0,5026,0,0
06037204700,Los Angeles CA,Los Angeles Region,0,4632,0,0
06065043316,Riverside CA,Inland Empire Region,0,4014,0,0
06065030104,Riverside CA,Inland Empire Region,0,7253,0,0
06065042012,Riverside CA,Inland Empire Region,0,6332,0,0
06065042728,Riverside CA,Inland Empire Region,0,2370,0,0
06065043007,Riverside CA,Rural Areas,0.999277247759468,6918,6913,1
06029002815,Kern CA,Central Valley Region,0,4392,0,0
06029003103,Kern CA,Central Valley Region,0,4822,0,0
06029001801,Kern CA,Central Valley Region,0,5514,0,0
06059075810,Orange CA,Orange County Region,0,3045,0,0
06059042329,Orange CA,Orange County Region,0,4048,0,0
06059042323,Orange CA,Orange County Region,0,4607,0,0
06059052424,Orange CA,Orange County Region,0,4761,0,0
06075025100,San Francisco CA,Bay Area Region,0,3364,0,0
06067009330,Sacramento CA,Capital Region,0,4541,0,0
06067009635,Sacramento CA,Capital Region,0,6077,0,0
06085501101,Santa Clara CA,Bay Area Region,0,4305,0,0
06085507903,Santa Clara CA,Bay Area Region,0,4888,0,0
06085512603,Santa Clara CA,Bay Area Region,0,5303,0,0
06085510300,Santa Clara CA,Bay Area Region,0,4621,0,0
06059099514,Orange CA,Orange County Region,0,5362,0,0
06059021919,Orange CA,Orange County Region,0,2841,0,0
06059088905,Orange CA,Orange County Region,0,5115,0,0
06059074803,Orange CA,Orange County Region,0,8526,0,0
06059075100,Orange CA,Orange County Region,0,9883,0,0
06037571900,Los Angeles CA,Los Angeles Region,0,5769,0,0
06037572301,Los Angeles CA,Los Angeles Region,0,3840,0,0
06017030810,El Dorado CA,Rural Areas,1,3644,3644,1
06017030902,El Dorado CA,Rural Areas,1,4829,4829,1
06073002703,San Diego CA,San Diego Region,0,7181,0,0
06073010103,San Diego CA,San Diego Region,0,6248,0,0
06073014101,San Diego CA,San Diego Region,0,3867,0,0
06073008503,San Diego CA,San Diego Region,0,6869,0,0
06083002907,Santa Barbara CA,Central Coast Region,0.08627349987123359,3883,335,0
06083000400,Santa Barbara CA,Central Coast Region,0,4913,0,0
06083002209,Santa Barbara CA,Central Coast Region,0,3635,0,0
06079011600,San Luis Obispo CA,Rural Areas,0.9093216428241809,4334,3941,1
06037294120,Los Angeles CA,Los Angeles Region,0,2324,0,0
06037574100,Los Angeles CA,Los Angeles Region,0,5251,0,0
06037212701,Los Angeles CA,Los Angeles Region,0,2487,0,0
06053010608,Monterey CA,Central Coast Region,0,3563,0,0
06085512043,Santa Clara CA,Bay Area Region,0,6028,0,0
06085503121,Santa Clara CA,Bay Area Region,0,4767,0,0
06053013200,Monterey CA,Central Coast Region,0.31131395628152775,4163,1296,0
06053011202,Monterey CA,Rural Areas,1,7668,7668,1
06045010400,Mendocino CA,Rural Areas,0.9949344457687723,3356,3339,1
06037104108,Los Angeles CA,Los Angeles Region,0,5829,0,0
06037910605,Los Angeles CA,Los Angeles Region,0,5134,0,0
06037620305,Los Angeles CA,Los Angeles Region,0,6114,0,0
06087123100,Santa Cruz CA,Central Coast Region,0.00946969696969697,2640,25,0
06053001802,Monterey CA,Central Coast Region,0,5955,0,0
06053014301,Monterey CA,Central Coast Region,0,3654,0,0
06053012402,Monterey CA,Central Coast Region,0,3032,0,0
06037218600,Los Angeles CA,Los Angeles Region,0,2820,0,0
06059086405,Orange CA,Orange County Region,0,6986,0,0
06059086502,Orange CA,Orange County Region,0,6053,0,0
06059011601,Orange CA,Orange County Region,0,7497,0,0
06037554521,Los Angeles CA,Los Angeles Region,0,5987,0,0
06037552602,Los Angeles CA,Los Angeles Region,0,4132,0,0
06037542502,Los Angeles CA,Los Angeles Region,0,4310,0,0
06037106642,Los Angeles CA,Los Angeles Region,0,3316,0,0
06037600902,Los Angeles CA,Los Angeles Region,0,6798,0,0
06073013203,San Diego CA,San Diego Region,0,6471,0,0
06073013907,San Diego CA,San Diego Region,0,4159,0,0
06007003600,Butte CA,Rural Areas,1,3568,3568,1
06059062620,Orange CA,Orange County Region,0,5031,0,0
06059052522,Orange CA,Orange County Region,0,4236,0,0
06059062643,Orange CA,Orange County Region,0,7333,0,0
06059062630,Orange CA,Orange County Region,0,1667,0,0
06059063902,Orange CA,Orange County Region,0,6881,0,0
06059063500,Orange CA,Orange County Region,0,4938,0,0
06081600900,San Mateo CA,Bay Area Region,0,4039,0,0
06037480304,Los Angeles CA,Los Angeles Region,0,4263,0,0
06073020807,San Diego CA,Rural Areas,0.9859934853420196,3070,3027,1
06099003002,Stanislaus CA,Rural Areas,0.9729429721104482,7207,7012,1
06099000404,Stanislaus CA,Central Valley Region,0,5991,0,0
06099001001,Stanislaus CA,Central Valley Region,0,6746,0,0
06059021830,Orange CA,Orange County Region,0,5714,0,0
06059087802,Orange CA,Orange County Region,0,7431,0,0
06059076102,Orange CA,Orange County Region,0,8150,0,0
06059087704,Orange CA,Orange County Region,0,4780,0,0
06007002700,Butte CA,Rural Areas,0,5833,0,1
06007002100,Butte CA,Rural Areas,1,926,926,1
06023000800,Humboldt CA,Rural Areas,0.0671733771569433,4868,327,1
06037980024,Los Angeles CA,Los Angeles Region,0,226,0,0
06037651304,Los Angeles CA,Los Angeles Region,0,4987,0,0
06075020402,San Francisco CA,Bay Area Region,0,4547,0,0
06075031302,San Francisco CA,Bay Area Region,0,5673,0,0
06041126100,Marin CA,Bay Area Region,0,5955,0,0
06089012302,Shasta CA,Rural Areas,1,5426,5426,1
06073008365,San Diego CA,San Diego Region,0,2881,0,0
06073014902,San Diego CA,San Diego Region,0,3340,0,0
06073017043,San Diego CA,San Diego Region,0,5891,0,0
06073021206,San Diego CA,Rural Areas,1,3039,3039,1
06081613300,San Mateo CA,Bay Area Region,0,2759,0,0
06081610601,San Mateo CA,Bay Area Region,0,5797,0,0
06081610303,San Mateo CA,Bay Area Region,0,8278,0,0
06075012302,San Francisco CA,Bay Area Region,0,2875,0,0
06115040800,Yuba CA,Rural Areas,1,4405,4405,1
06037273800,Los Angeles CA,Los Angeles Region,0,2933,0,0
06037553902,Los Angeles CA,Los Angeles Region,0,5977,0,0
06037261102,Los Angeles CA,Los Angeles Region,0,4072,0,0
06037551700,Los Angeles CA,Los Angeles Region,0,6340,0,0
06037500800,Los Angeles CA,Los Angeles Region,0,5333,0,0
06111004504,Ventura CA,Central Coast Region,0,5086,0,0
06111008004,Ventura CA,Central Coast Region,0,5141,0,0
06111005906,Ventura CA,Central Coast Region,0,6630,0,0
06111006301,Ventura CA,Central Coast Region,0,6472,0,0
06073017809,San Diego CA,San Diego Region,0,2324,0,0
06073017603,San Diego CA,San Diego Region,0,2498,0,0
06073017305,San Diego CA,San Diego Region,0,3100,0,0
06073017049,San Diego CA,San Diego Region,0,3033,0,0
06073017033,San Diego CA,San Diego Region,0,5608,0,0
06037237900,Los Angeles CA,Los Angeles Region,0,3726,0,0
06037576601,Los Angeles CA,Los Angeles Region,0,4770,0,0
06037533703,Los Angeles CA,Los Angeles Region,0,4022,0,0
06037234600,Los Angeles CA,Los Angeles Region,0,5106,0,0
06037232110,Los Angeles CA,Los Angeles Region,0,3336,0,0
06111001204,Ventura CA,Central Coast Region,0.466793893129771,2620,1223,0
06111002500,Ventura CA,Central Coast Region,0,5038,0,0
06107001006,Tulare CA,Central Valley Region,0,5861,0,0
06021010200,Glenn CA,Rural Areas,1,4967,4967,1
06025010102,Imperial CA,Rural Areas,1,4738,4738,1
06071011404,San Bernardino CA,Rural Areas,1,3902,3902,1
06037120108,Los Angeles CA,Los Angeles Region,0,5263,0,0
06037320202,Los Angeles CA,Los Angeles Region,0,5693,0,0
06037104703,Los Angeles CA,Los Angeles Region,0,2572,0,0
06037188202,Los Angeles CA,Los Angeles Region,0,2460,0,0
06037190202,Los Angeles CA,Los Angeles Region,0,3568,0,0
06037481500,Los Angeles CA,Los Angeles Region,0,4344,0,0
06037128602,Los Angeles CA,Los Angeles Region,0,3422,0,0
06027000400,Inyo CA,Rural Areas,1,5792,5792,1
06103000800,Tehama CA,Rural Areas,1,3905,3905,1
06095251500,Solano CA,Bay Area Region,0,3992,0,0
06085506803,Santa Clara CA,Bay Area Region,0,7357,0,0
06085505800,Santa Clara CA,Bay Area Region,0,4027,0,0
06037530006,Los Angeles CA,Los Angeles Region,0,4295,0,0
06037188100,Los Angeles CA,Los Angeles Region,0,4070,0,0
06071004503,San Bernardino CA,Inland Empire Region,0,3829,0,0
06071003803,San Bernardino CA,Inland Empire Region,0,5020,0,0
06071007110,San Bernardino CA,Inland Empire Region,0,4917,0,0
06071001001,San Bernardino CA,Inland Empire Region,0,5069,0,0
06067008211,Sacramento CA,Capital Region,0,2959,0,0
06067008124,Sacramento CA,Capital Region,0,4692,0,0
06067007501,Sacramento CA,Capital Region,0,7168,0,0
06067005402,Sacramento CA,Capital Region,0,3272,0,0
06095252305,Solano CA,Bay Area Region,0,6084,0,0
06095252903,Solano CA,Rural Areas,0.7814525139664804,4475,3497,1
06085504308,Santa Clara CA,Bay Area Region,0.002384565358768697,4613,11,0
06085504101,Santa Clara CA,Bay Area Region,0,4217,0,0
06085503703,Santa Clara CA,Bay Area Region,0,3927,0,0
06037213201,Los Angeles CA,Los Angeles Region,0,4330,0,0
06037530102,Los Angeles CA,Los Angeles Region,0,4994,0,0
06037265304,Los Angeles CA,Los Angeles Region,0,3855,0,0
06037552001,Los Angeles CA,Los Angeles Region,0,4041,0,0
06037183701,Los Angeles CA,Los Angeles Region,0,3838,0,0
06037189202,Los Angeles CA,Los Angeles Region,0,2775,0,0
06037267901,Los Angeles CA,Los Angeles Region,0,3293,0,0
06037532303,Los Angeles CA,Los Angeles Region,0,4364,0,0
06037273100,Los Angeles CA,Los Angeles Region,0,3597,0,0
06037573201,Los Angeles CA,Los Angeles Region,0,4606,0,0
06037574902,Los Angeles CA,Los Angeles Region,0,5192,0,0
06067007504,Sacramento CA,Capital Region,0,2256,0,0
06073008328,San Diego CA,San Diego Region,0,8213,0,0
06073008101,San Diego CA,San Diego Region,0,3859,0,0
06065043005,Riverside CA,Inland Empire Region,0.27019498607242337,5744,1551.9999999999998,0
06037187102,Los Angeles CA,Los Angeles Region,0,4083,0,0
06037183520,Los Angeles CA,Los Angeles Region,0,3450,0,0
06037143500,Los Angeles CA,Los Angeles Region,0,5197,0,0
06097154201,Sonoma CA,Rural Areas,1,4088,4088,1
06097151204,Sonoma CA,Bay Area Region,0,3651,0,0
06097152903,Sonoma CA,Bay Area Region,0,5185,0,0
06097151601,Sonoma CA,Bay Area Region,0.13040563191418034,2983,388.99999999999994,0
06095252104,Solano CA,Bay Area Region,0,5981,0,0
06095252910,Solano CA,Bay Area Region,0,5788,0,0
06037139200,Los Angeles CA,Los Angeles Region,0,5519,0,0
06037137504,Los Angeles CA,Los Angeles Region,0,1920,0,0
06095252904,Solano CA,Bay Area Region,0.2493512620901156,8478,2114,0
06095250701,Solano CA,Bay Area Region,0,3473,0,0
06095252103,Solano CA,Bay Area Region,0,5643,0,0
06065042403,Riverside CA,Inland Empire Region,0,4541,0,0
06065042405,Riverside CA,Inland Empire Region,0,5668,0,0
06065041410,Riverside CA,Inland Empire Region,0,3059,0,0
06071008708,San Bernardino CA,Inland Empire Region,0,4415,0,0
06071006604,San Bernardino CA,Inland Empire Region,0,4099,0,0
06071004700,San Bernardino CA,Inland Empire Region,0,6090,0,0
06071003403,San Bernardino CA,Inland Empire Region,0,4320,0,0
06071008302,San Bernardino CA,Inland Empire Region,0,3268,0,0
06037920332,Los Angeles CA,Los Angeles Region,0,1950,0,0
06037920031,Los Angeles CA,Los Angeles Region,0,4850,0,0
06037920028,Los Angeles CA,Los Angeles Region,0,8017,0,0
06037401601,Los Angeles CA,Los Angeles Region,0,5593,0,0
06041121100,Marin CA,Bay Area Region,0,5799,0,0
06071004601,San Bernardino CA,Inland Empire Region,0,7431,0,0
06071002902,San Bernardino CA,Inland Empire Region,0,6514,0,0
06071000824,San Bernardino CA,Inland Empire Region,0,5305,0,0
06071003301,San Bernardino CA,Inland Empire Region,0,5578,0,0
06071000117,San Bernardino CA,Inland Empire Region,0,6736,0,0
06081609100,San Mateo CA,Bay Area Region,0,1647,0,0
06081611700,San Mateo CA,Bay Area Region,0,6437,0,0
06081608600,San Mateo CA,Bay Area Region,0,4729,0,0
06081610500,San Mateo CA,Bay Area Region,0,4737,0,0
06081607000,San Mateo CA,Bay Area Region,0,3582,0,0
06081607800,San Mateo CA,Bay Area Region,0,3198,0,0
06037900607,Los Angeles CA,Los Angeles Region,0,4263,0,0
06037139301,Los Angeles CA,Los Angeles Region,0,4692,0,0
06037920303,Los Angeles CA,Rural Areas,1,1593,1593,1
06037128400,Los Angeles CA,Los Angeles Region,0,4516,0,0
06037108102,Los Angeles CA,Los Angeles Region,0,3795,0,0
06037432601,Los Angeles CA,Los Angeles Region,0,6374,0,0
06037482303,Los Angeles CA,Los Angeles Region,0,5482,0,0
06037530101,Los Angeles CA,Los Angeles Region,0,5333,0,0
06037214100,Los Angeles CA,Los Angeles Region,0,4111,0,0
06037405201,Los Angeles CA,Los Angeles Region,0,5392,0,0
06037482101,Los Angeles CA,Los Angeles Region,0,4771,0,0
06041110100,Marin CA,Bay Area Region,0,6176,0,0
06081610202,San Mateo CA,Bay Area Region,0,5118,0,0
06081601601,San Mateo CA,Bay Area Region,0,2884,0,0
06081604400,San Mateo CA,Bay Area Region,0,5287,0,0
06037209820,Los Angeles CA,Los Angeles Region,0,2732,0,0
06037403404,Los Angeles CA,Los Angeles Region,0,2389,0,0
06037262400,Los Angeles CA,Los Angeles Region,0,3242,0,0
06037531201,Los Angeles CA,Los Angeles Region,0,4855,0,0
06037228600,Los Angeles CA,Los Angeles Region,0,4882,0,0
06037204600,Los Angeles CA,Los Angeles Region,0,3740,0,0
06037203500,Los Angeles CA,Los Angeles Region,0,2751,0,0
06037408402,Los Angeles CA,Los Angeles Region,0,6070,0,0
06037702300,Los Angeles CA,Los Angeles Region,0,6603,0,0
06037221710,Los Angeles CA,Los Angeles Region,0,2596,0,0
06037199300,Los Angeles CA,Los Angeles Region,0,3545,0,0
06113010607,Yolo CA,Capital Region,0.005005688282138794,4395,22,0
06113010203,Yolo CA,Capital Region,0,5722,0,0
06037220100,Los Angeles CA,Los Angeles Region,0,2437,0,0
06037431900,Los Angeles CA,Los Angeles Region,0,3652,0,0
06059076204,Orange CA,Orange County Region,0,5009,0,0
06059087401,Orange CA,Orange County Region,0,5110,0,0
06059011602,Orange CA,Orange County Region,0,6248,0,0
06059021912,Orange CA,Orange County Region,0,4430,0,0
06059021823,Orange CA,Orange County Region,0,4054,0,0
06037115101,Los Angeles CA,Los Angeles Region,0,5112,0,0
06037113232,Los Angeles CA,Los Angeles Region,0,4297,0,0
06037106111,Los Angeles CA,Los Angeles Region,0,4331,0,0
06049000100,Modoc CA,Rural Areas,1,3342,3342,1
06055200203,Napa CA,Bay Area Region,0,2312,0,0
06055201601,Napa CA,Rural Areas,1,2261,2261,1
06037310703,Los Angeles CA,Los Angeles Region,0,5126,0,0
06047002500,Merced CA,Rural Areas,0.9604005461993628,2197,2110,1
06047001101,Merced CA,Central Valley Region,0,6089,0,0
06075061000,San Francisco CA,Bay Area Region,0,5044,0,0
06075010800,San Francisco CA,Bay Area Region,0,4573,0,0
06075015300,San Francisco CA,Bay Area Region,0,2387,0,0
06075025402,San Francisco CA,Bay Area Region,0,2869,0,0
06075025900,San Francisco CA,Bay Area Region,0,4537,0,0
06075030400,San Francisco CA,Bay Area Region,0,5269,0,0
06071010019,San Bernardino CA,Inland Empire Region,0,5664,0,0
06071001600,San Bernardino CA,Inland Empire Region,0,5289,0,0
06029004302,Kern CA,Rural Areas,1,4356,4356,1
06029003810,Kern CA,Central Valley Region,0,2531,0,0
06029001101,Kern CA,Central Valley Region,0,5368,0,0
06029005600,Kern CA,Rural Areas,1,2086,2086,1
06029006201,Kern CA,Rural Areas,0.6304599922690375,2587,1631,1
06037504002,Los Angeles CA,Los Angeles Region,0,5327,0,0
06037651002,Los Angeles CA,Los Angeles Region,0,4741,0,0
06037620701,Los Angeles CA,Los Angeles Region,0,6991,0,0
06037670003,Los Angeles CA,Los Angeles Region,0,6163,0,0
06037572202,Los Angeles CA,Los Angeles Region,0,3848,0,0
06037570901,Los Angeles CA,Los Angeles Region,0,5747,0,0
06037570902,Los Angeles CA,Los Angeles Region,0,3653,0,0
06037603702,Los Angeles CA,Los Angeles Region,0,4993,0,0
06037554700,Los Angeles CA,Los Angeles Region,0,4503,0,0
06037552400,Los Angeles CA,Los Angeles Region,0,2518,0,0
06037554519,Los Angeles CA,Los Angeles Region,0,3489,0,0
06037554002,Los Angeles CA,Los Angeles Region,0,6135,0,0
06001450752,Alameda CA,Bay Area Region,0,9846,0,0
06001444601,Alameda CA,Bay Area Region,0,6083,0,0
06057000104,Nevada CA,Rural Areas,1,3405,3405,1
06097152201,Sonoma CA,Bay Area Region,0,3839,0,0
06047000202,Merced CA,Rural Areas,1,1807,1807,1
06059088902,Orange CA,Orange County Region,0,5132,0,0
06059001708,Orange CA,Orange County Region,0,3736,0,0
06059001602,Orange CA,Orange County Region,0,5034,0,0
06059110014,Orange CA,Orange County Region,0,5242,0,0
06059110202,Orange CA,Orange County Region,0,7874,0,0
06097150702,Sonoma CA,Bay Area Region,0.014652014652014652,5187,76,0
06097151100,Sonoma CA,Rural Areas,1,4855,4855,1
06097151602,Sonoma CA,Bay Area Region,0.1329389788293898,3212,427,0
06097153501,Sonoma CA,Rural Areas,0.9127635960044396,4505,4112,1
06041104102,Marin CA,Bay Area Region,0,5321,0,0
06041117000,Marin CA,Bay Area Region,0,4713,0,0
06041124100,Marin CA,Bay Area Region,0,5590,0,0
06059099502,Orange CA,Orange County Region,0,647,0,0
06059110102,Orange CA,Orange County Region,0,5791,0,0
06059110402,Orange CA,Orange County Region,0,5342,0,0
06059001303,Orange CA,Orange County Region,0,5626,0,0
06059110301,Orange CA,Orange County Region,0,6966,0,0
06059099603,Orange CA,Orange County Region,0,6433,0,0
06059099415,Orange CA,Orange County Region,0,5168,0,0
06059099701,Orange CA,Orange County Region,0,6270,0,0
06059074106,Orange CA,Orange County Region,0,6330,0,0
06059099247,Orange CA,Orange County Region,0,3142,0,0
06059099237,Orange CA,Orange County Region,0,3565,0,0
06059099229,Orange CA,Orange County Region,0,6745,0,0
06077004404,San Joaquin CA,Central Valley Region,0,3869,0,0
06077005135,San Joaquin CA,Central Valley Region,0.06013824884792627,8680,522,0
06097150303,Sonoma CA,Rural Areas,1,4013,4013,1
06065045228,Riverside CA,Inland Empire Region,0.1437654539032144,5662,814,0
06065043601,Riverside CA,Inland Empire Region,0,5022,0,0
06065044923,Riverside CA,Inland Empire Region,0,3364,0,0
06065940100,Riverside CA,Rural Areas,1,174,174,1
06065940800,Riverside CA,Inland Empire Region,0,2852,0,0
06089012102,Shasta CA,Rural Areas,1,2152,2152,1
06089010806,Shasta CA,Rural Areas,9.590792838874681e-4,3128,3,1
06041101100,Marin CA,Bay Area Region,0.1029082774049217,2682,276,0
06101050202,Sutter CA,Rural Areas,0,3982,0,1
06059099225,Orange CA,Orange County Region,0,3500,0,0
06059063004,Orange CA,Orange County Region,0,6202,0,0
06059062622,Orange CA,Orange County Region,0,4437,0,0
06059052519,Orange CA,Orange County Region,0,4217,0,0
06059062629,Orange CA,Orange County Region,0,2709,0,0
06059063807,Orange CA,Orange County Region,0,4950,0,0
06059063601,Orange CA,Orange County Region,0,3794,0,0
06059042112,Orange CA,Orange County Region,0,6796,0,0
06059075604,Orange CA,Orange County Region,0,7568,0,0
06059032015,Orange CA,Orange County Region,0,6730,0,0
06059052410,Orange CA,Orange County Region,0,5391,0,0
06065042744,Riverside CA,Rural Areas,0.9788712816235752,3597,3521,1
06059042320,Orange CA,Orange County Region,0,5879,0,0
06059032046,Orange CA,Orange County Region,0,5949,0,0
06059062648,Orange CA,Orange County Region,0,3181,0,0
06065030103,Riverside CA,Inland Empire Region,0,2091,0,0
06065042217,Riverside CA,Inland Empire Region,0,5488,0,0
