"GEO_ID","NAME","H062001","H062002","H062003","H062004","H062005","H062006","H062007","H062008","H062009","H062010","H062011","H062012","H062013","H062014","H062015","H062016","H062017","H062018","H062019","H062020","H062021","H062022","H062023","H062024",
"1400000US06037219700","Census Tract 2197, Los Angeles County, California","479","465","0","0","14","0","7","8","14","42","7","22","73","31","57","36","65","31","29","16","13","0","0","14",
"1400000US06037219800","Census Tract 2198, Los Angeles County, California","1049","1049","0","19","8","29","6","6","32","42","156","127","98","81","94","90","111","71","39","33","0","7","0","0",
"1400000US06037219900","Census Tract 2199, Los Angeles County, California","953","924","0","8","6","8","0","23","41","29","40","99","122","136","112","82","49","70","52","12","30","5","0","29",
"1400000US06037220000","Census Tract 2200, Los Angeles County, California","1232","1195","0","0","35","26","38","55","21","59","87","206","159","54","80","79","66","96","40","83","0","11","0","37",
"1400000US06037220100","Census Tract 2201, Los Angeles County, California","540","535","13","17","29","46","6","28","26","20","13","47","54","24","52","15","23","48","32","7","7","28","0","5",
"1400000US06037221110","Census Tract 2211.10, Los Angeles County, California","951","934","0","0","0","44","13","12","206","109","63","125","92","50","94","18","30","54","0","11","0","0","13","17",
"1400000US06037221120","Census Tract 2211.20, Los Angeles County, California","686","686","0","0","10","33","17","0","6","29","69","95","124","78","68","44","53","24","26","10","0","0","0","0",
"1400000US06037221210","Census Tract 2212.10, Los Angeles County, California","598","598","10","0","27","0","22","34","24","18","62","46","60","75","89","22","59","21","17","12","0","0","0","0",
"1400000US06037221220","Census Tract 2212.20, Los Angeles County, California","880","872","50","0","0","19","24","67","117","79","105","114","55","52","55","10","16","73","7","21","8","0","0","8",
"1400000US06037221301","Census Tract 2213.01, Los Angeles County, California","1616","1612","0","14","32","7","78","34","146","102","78","109","256","214","180","145","63","81","31","33","9","0","0","4",
"1400000US06037221302","Census Tract 2213.02, Los Angeles County, California","1128","1115","9","17","36","36","13","35","88","109","58","134","84","107","96","90","65","87","19","23","9","0","0","13",
"1400000US06037221400","Census Tract 2214, Los Angeles County, California","1337","1292","29","43","155","135","43","33","62","89","91","62","112","93","78","49","41","65","34","32","22","5","19","45",
"1400000US06037221500","Census Tract 2215, Los Angeles County, California","1429","1423","33","10","139","26","25","29","136","150","130","165","131","89","109","84","57","43","16","51","0","0","0","6",
"1400000US06037221600","Census Tract 2216, Los Angeles County, California","996","961","8","6","16","20","40","109","47","66","87","148","103","68","92","31","41","33","6","40","0","0","0","35",
"1400000US06037221710","Census Tract 2217.10, Los Angeles County, California","1184","1176","0","7","39","48","65","36","64","136","209","168","108","115","34","45","32","31","33","6","0","0","0","8",
"1400000US06037221810","Census Tract 2218.10, Los Angeles County, California","924","901","9","0","87","57","22","91","20","58","48","120","125","33","30","50","11","21","11","66","31","11","0","23",
"1400000US06037221820","Census Tract 2218.20, Los Angeles County, California","1136","1136","11","0","34","20","0","26","13","78","65","47","150","129","178","65","14","37","81","106","28","41","13","0",
"1400000US06037221900","Census Tract 2219, Los Angeles County, California","1339","1310","0","0","138","12","27","59","48","80","199","94","68","100","95","66","14","28","18","51","75","31","107","29",
"1400000US06037222000","Census Tract 2220, Los Angeles County, California","1142","1091","0","0","0","9","56","13","60","46","80","113","129","107","45","43","60","86","117","61","41","25","0","51",
"1400000US06037222100","Census Tract 2221, Los Angeles County, California","733","733","40","0","16","35","18","14","36","34","23","71","73","74","36","69","33","60","44","49","0","8","0","0",
"1400000US06037222200","Census Tract 2222, Los Angeles County, California","890","890","27","4","37","57","4","35","36","48","110","160","79","29","72","56","18","34","36","37","0","11","0","0",
"1400000US06037222500","Census Tract 2225, Los Angeles County, California","793","778","15","7","21","0","7","43","84","24","67","93","64","96","83","55","8","45","16","50","0","0","0","15",
"1400000US06037222600","Census Tract 2226, Los Angeles County, California","1241","1230","11","5","59","60","47","36","99","75","73","135","121","116","92","62","49","52","53","49","29","7","0","11",
"1400000US06037222700","Census Tract 2227, Los Angeles County, California","140","134","0","0","0","0","0","7","0","24","32","0","27","0","0","0","0","6","0","38","0","0","0","6",
"1400000US06037224010","Census Tract 2240.10, Los Angeles County, California","805","805","8","16","74","16","47","152","169","141","77","18","49","0","8","8","22","0","0","0","0","0","0","0",
"1400000US06037224020","Census Tract 2240.20, Los Angeles County, California","556","556","8","0","0","7","33","28","85","108","82","43","57","17","8","22","14","22","8","6","8","0","0","0",
"1400000US06037224200","Census Tract 2242, Los Angeles County, California","791","776","0","0","46","30","115","69","147","65","26","93","14","40","32","23","10","25","0","41","0","0","0","15",
"1400000US06037224310","Census Tract 2243.10, Los Angeles County, California","554","554","7","0","25","6","30","87","88","45","35","60","22","21","13","38","0","35","23","0","0","19","0","0",
"1400000US06037224320","Census Tract 2243.20, Los Angeles County, California","936","919","22","19","83","23","34","74","116","106","115","111","69","49","54","0","12","19","8","5","0","0","0","17",
"1400000US06037224410","Census Tract 2244.10, Los Angeles County, California","940","919","36","36","15","29","13","20","60","111","88","88","104","72","99","27","33","24","16","31","6","11","0","21",
"1400000US06037224420","Census Tract 2244.20, Los Angeles County, California","619","605","6","42","25","39","19","43","137","19","61","64","17","39","23","19","0","33","13","6","0","0","0","14",
"1400000US06037224600","Census Tract 2246, Los Angeles County, California","753","746","0","0","0","31","13","63","77","50","136","88","65","27","52","27","65","25","6","8","5","8","0","7",
"1400000US06037224700","Census Tract 2247, Los Angeles County, California","984","944","16","14","6","0","7","17","20","80","88","107","87","74","44","69","48","90","19","67","18","73","0","40",
"1400000US06037226000","Census Tract 2260, Los Angeles County, California","1154","1147","27","0","69","178","197","113","45","55","67","82","51","17","36","18","48","38","6","21","69","10","0","7",
"1400000US06037226410","Census Tract 2264.10, Los Angeles County, California","687","671","0","7","0","0","26","48","57","98","77","124","45","22","33","51","21","11","0","42","9","0","0","16",
"1400000US06037226420","Census Tract 2264.20, Los Angeles County, California","890","882","6","0","7","32","74","33","42","67","92","69","78","98","73","47","25","55","20","47","9","8","0","8",
"1400000US06037226700","Census Tract 2267, Los Angeles County, California","963","963","0","0","24","8","39","32","31","68","111","133","104","62","72","59","24","51","61","49","35","0","0","0",
"1400000US06037227010","Census Tract 2270.10, Los Angeles County, California","682","678","0","8","0","5","6","40","33","62","39","77","68","72","77","57","17","41","26","29","13","8","0","4",
"1400000US06037227020","Census Tract 2270.20, Los Angeles County, California","515","510","0","0","0","0","0","25","5","40","65","46","70","66","62","60","28","7","27","0","9","0","0","5",
"1400000US06037228100","Census Tract 2281, Los Angeles County, California","632","626","0","0","9","5","20","0","30","54","68","79","78","83","70","31","25","34","18","18","4","0","0","6",
"1400000US06037228210","Census Tract 2282.10, Los Angeles County, California","486","486","0","0","0","9","26","0","56","71","33","78","19","47","8","25","28","21","27","13","9","16","0","0",
"1400000US06037228220","Census Tract 2282.20, Los Angeles County, California","545","541","0","10","9","4","29","30","24","20","51","39","56","36","56","47","27","64","22","5","6","6","0","4",
"1400000US06037228310","Census Tract 2283.10, Los Angeles County, California","760","749","6","0","29","6","7","27","49","42","84","93","168","81","23","9","34","24","48","15","0","4","0","11",
"1400000US06037228320","Census Tract 2283.20, Los Angeles County, California","517","506","9","5","14","0","0","8","35","51","45","59","57","59","26","8","32","22","35","41","0","0","0","11",
"1400000US06037228410","Census Tract 2284.10, Los Angeles County, California","808","808","8","9","24","16","57","17","97","59","107","62","55","26","70","27","37","55","34","28","20","0","0","0",
"1400000US06037228420","Census Tract 2284.20, Los Angeles County, California","496","484","12","0","9","16","0","22","64","59","86","83","15","32","15","32","10","8","7","8","6","0","0","12",
"1400000US06037228500","Census Tract 2285, Los Angeles County, California","692","679","25","0","6","7","6","28","42","38","45","92","102","53","51","28","8","86","22","32","8","0","0","13",
"1400000US06037228600","Census Tract 2286, Los Angeles County, California","776","771","0","5","7","6","22","25","47","56","80","105","84","52","38","84","6","75","51","15","13","0","0","5",
"1400000US06037228710","Census Tract 2287.10, Los Angeles County, California","615","615","0","7","0","0","12","0","46","83","71","62","123","91","33","45","19","0","7","16","0","0","0","0",
"1400000US06037228720","Census Tract 2287.20, Los Angeles County, California","607","593","0","15","0","13","9","31","12","84","63","92","51","60","31","54","35","9","21","13","0","0","0","14",
"1400000US06037228800","Census Tract 2288, Los Angeles County, California","832","824","34","15","36","54","29","64","33","46","77","81","88","46","38","58","21","42","38","24","0","0","0","8",
"1400000US06037228900","Census Tract 2289, Los Angeles County, California","583","571","15","19","68","49","72","67","30","39","27","46","49","14","26","12","0","16","15","0","0","7","0","12",
"1400000US06037229100","Census Tract 2291, Los Angeles County, California","497","486","0","0","5","11","4","9","58","54","43","38","54","38","49","35","25","6","26","31","0","0","0","11",
"1400000US06037229200","Census Tract 2292, Los Angeles County, California","785","752","6","0","18","81","45","0","54","60","80","88","78","83","48","49","17","23","8","0","9","5","0","33",
"1400000US06037229300","Census Tract 2293, Los Angeles County, California","942","927","0","0","0","37","30","39","74","65","89","139","88","115","65","68","17","43","32","18","4","4","0","15",
"1400000US06037229410","Census Tract 2294.10, Los Angeles County, California","528","528","0","0","6","5","10","45","41","25","86","89","76","27","39","5","19","39","7","9","0","0","0","0",
"1400000US06037229420","Census Tract 2294.20, Los Angeles County, California","612","607","6","0","0","31","14","16","39","57","66","56","54","23","63","46","31","60","9","12","14","10","0","5",
